target,config_id,algorithm,feature_set,deployable_from_manual_ui,alpha,k,transformed,max_depth,learning_rate,n_estimators,mae,rmse,median_ae,max_ae,bias,r2,spearman
yield,knn|discriminating_2d|k=5|transformed=True,knn,discriminating_2d,True,,5,True,,,,8.465857643061893,10.490848397267573,5.945082889514239,23.348426826676885,2.8033225912077375,-0.2333257155336066,-0.11815324418679382
yield,knn|qmdesc_hybrid|k=6|transformed=False,knn,qmdesc_hybrid,False,,6,False,,,,8.482557416649932,11.279778606500308,4.365096325385906,31.685957506031272,5.259379758515123,-0.42579706349518487,-0.12191055549474918
yield,knn|qmdesc_hybrid|k=6|transformed=True,knn,qmdesc_hybrid,False,,6,True,,,,8.485923602810557,11.4703350903202,4.781893948164075,31.855353355601537,5.832906693718736,-0.4743777745000344,-0.07795407351354383
yield,knn|interaction_hybrid|k=3|transformed=True,knn,interaction_hybrid,False,,3,True,,,,8.486936924307177,11.661491883358808,4.282388136756694,25.0,4.355363312942661,-0.5239292094565169,0.004465093530314883
yield,knn|manual_expanded|k=3|transformed=True,knn,manual_expanded,True,,3,True,,,,8.497281380847859,12.025986624889644,4.21337706203132,29.206120191776265,5.246194239688099,-0.6206827051947588,-0.11262504311831666
yield,knn|steric_hybrid|k=6|transformed=True,knn,steric_hybrid,False,,6,True,,,,8.535409667469478,12.062024758650312,4.362368846532476,37.58158915356631,5.853770721418995,-0.6304106210484404,-0.1267182957114435
yield,xgboost|interaction_hybrid|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,interaction_hybrid,False,,,,1,0.1,100,8.540203285616702,11.297474480471598,6.870852237412237,30.06208525336322,2.495893534128965,-0.4302741932655183,-0.25554385347698355
yield,knn|steric_hybrid|k=3|transformed=False,knn,steric_hybrid,False,,3,False,,,,8.5428697867277,12.017965776997507,5.847901513034984,35.589008224861175,5.034263262299981,-0.6185215661751258,0.035714641609729335
yield,xgboost|manual_expanded|max_depth=2|learning_rate=0.05|n_estimators=100,xgboost,manual_expanded,True,,,,2,0.05,100,8.560251824674612,10.998561108408117,6.644904838134444,28.817315602320434,2.8943926748595095,-0.35558985153242495,-0.22528041240303887
yield,knn|mechanistic_full|k=4|transformed=False,knn,mechanistic_full,False,,4,False,,,,8.566934222697656,11.468177220293985,5.257250677068569,33.040999482777636,4.22124468578305,-0.47382308863973255,-0.13839423623770117
yield,xgboost|manual_expanded|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,manual_expanded,True,,,,1,0.1,100,8.571339291486687,11.141311761349078,7.0385219049709065,29.479417322581952,2.8442849517429805,-0.39100669001022625,-0.2239430564671867
yield,knn|steric_hybrid|k=2|transformed=True,knn,steric_hybrid,False,,2,True,,,,8.57703146667845,12.371367222057872,3.3267598352133376,34.48193523505098,5.4601929364165285,-0.7151099299362333,0.012193140025090641
yield,xgboost|interaction_hybrid|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,interaction_hybrid,False,,,,2,0.1,100,8.58875136577032,11.332893359565073,5.9402240998195595,28.65512238662275,2.134820709212641,-0.4392563988447271,-0.14487119601956766
yield,knn|manual_expanded|k=5|transformed=False,knn,manual_expanded,True,,5,False,,,,8.589384465404056,11.683076354733759,4.726556724290198,30.89885209558983,4.78762834042568,-0.5295757678987532,-0.04761114415418734
yield,xgboost|mechanism_hybrid|max_depth=2|learning_rate=0.05|n_estimators=100,xgboost,mechanism_hybrid,False,,,,2,0.05,100,8.589765133584319,10.875624068682,5.468643116488565,29.656640402974872,2.760580954581473,-0.32545485122186135,-0.15530098896031633
yield,knn|interaction_hybrid|k=2|transformed=True,knn,interaction_hybrid,False,,2,True,,,,8.590074505020791,12.021641369472427,3.3395412633959367,25.0,4.114985917171948,-0.6195117396419099,-0.020271589266943942
yield,knn|discriminating_2d|k=5|transformed=False,knn,discriminating_2d,True,,5,False,,,,8.5976565159045,10.464279976221054,5.894262978594462,23.184212737765762,2.126936670021276,-0.22708674929415906,-0.15593480482791974
yield,knn|interaction_hybrid|k=2|transformed=False,knn,interaction_hybrid,False,,2,False,,,,8.598533074482097,11.797807876998025,4.9281272622186805,25.000000000000014,3.5154925879388816,-0.5597651182767771,-0.06287628535340241
yield,knn|steric_hybrid|k=5|transformed=True,knn,steric_hybrid,False,,5,True,,,,8.638510869961802,12.503432799882491,4.338458781909075,38.71998739876243,6.0093972868098335,-0.7519233188130077,-0.125688065665009
yield,knn|mechanism_hybrid|k=2|transformed=False,knn,mechanism_hybrid,False,,2,False,,,,8.639532747112124,10.557517729453686,8.995872241308376,23.496561278101638,3.6745810916210453,-0.24905109228208877,0.13392990603648497
yield,knn|steric_hybrid|k=4|transformed=True,knn,steric_hybrid,False,,4,True,,,,8.642599218432544,12.24338803680995,4.311984093561016,36.52723458516981,5.943979520404143,-0.6798085707024248,-0.12637488569596533
yield,xgboost|mechanism_hybrid|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,mechanism_hybrid,False,,,,2,0.1,100,8.644646431209013,11.097395601943388,5.413639848653439,29.64192186677927,2.568304218604476,-0.3800623278084667,-0.10546293662210163
yield,knn|discriminating_2d|k=6|transformed=True,knn,discriminating_2d,True,,6,True,,,,8.650242438941364,11.021593537495814,6.0256285825662985,25.33876570970257,2.661064700573362,-0.36127336210298044,-0.20161614633037203
yield,xgboost|mechanism_hybrid|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,mechanism_hybrid,False,,,,1,0.1,100,8.6502896752777,10.734793959858273,6.579398121574236,29.71726376832555,2.9383701731235514,-0.29135007160951076,-0.027175885500626343
yield,xgboost|discriminating_2d|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,discriminating_2d,True,,,,2,0.1,100,8.653164190791587,10.670481237975263,6.788283006264351,24.32694696758722,2.0213138308086354,-0.27592332767369365,-0.08400684026725075
yield,knn|discriminating_2d|k=6|transformed=False,knn,discriminating_2d,True,,6,False,,,,8.677027442120115,10.968637485014833,6.208001932513142,24.939958221594665,1.8812598447895037,-0.34822361905222854,-0.175512522614685
yield,knn|mechanistic_full|k=4|transformed=True,knn,mechanistic_full,False,,4,True,,,,8.67804335794455,11.654101429647742,4.737412733678923,33.30418418436062,4.754301389392743,-0.5219982456332779,-0.16483680742951998
yield,knn|steric_hybrid|k=3|transformed=True,knn,steric_hybrid,False,,3,True,,,,8.678276280224512,12.26021275646435,5.568470197237616,35.67264609535546,5.616348933239856,-0.6844284891523988,-0.05425878244555033
yield,xgboost|qmdesc_hybrid|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,qmdesc_hybrid,False,,,,1,0.1,100,8.725410222504824,10.844419289765495,6.863764668643768,28.562735666147944,1.9486793928614383,-0.31785966611950234,-0.15304149272034617
yield,knn|mechanism_hybrid|k=2|transformed=True,knn,mechanism_hybrid,False,,2,True,,,,8.731120295285233,10.663422616498876,8.896793970556637,23.570365499237397,4.120486426860162,-0.2742358159785221,0.1452624365472645
yield,knn|manual_expanded|k=5|transformed=True,knn,manual_expanded,True,,5,True,,,,8.78535384068,12.030795731550104,5.252079493989534,31.666357627177305,5.427604947856959,-0.6219791633773644,-0.04932995802256955
yield,xgboost|steric_hybrid|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,steric_hybrid,False,,,,1,0.1,100,8.853496252403144,11.11981523121321,6.936558752529287,29.577729069364878,2.8463613213626937,-0.38564413110525164,-0.00858818702134378
yield,knn|manual_core|k=2|transformed=False,knn,manual_core,True,,2,False,,,,8.863381302709731,11.608841478887047,6.982849781960937,25.0,3.4160819645447464,-0.5101995147169218,0.04407720031900195
yield,xgboost|steric_hybrid|max_depth=1|learning_rate=0.05|n_estimators=100,xgboost,steric_hybrid,False,,,,1,0.05,100,8.886468083425411,11.46270663999578,6.927957573597382,31.670541049414112,3.035062534858878,-0.472417330015779,-0.40670393661813903
yield,knn|manual_core|k=2|transformed=True,knn,manual_core,True,,2,True,,,,8.934565643972734,11.79148782689961,7.2330655346870785,25.0,3.6375147610069734,-0.5580944429450811,0.04896552015252803
yield,xgboost|manual_expanded|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,manual_expanded,True,,,,2,0.1,100,9.049950500738241,11.250315557139484,7.357896140962509,27.04812465450304,2.7258340263581187,-0.418358359714295,-0.1712819013384937
yield,xgboost|qmdesc_hybrid|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,qmdesc_hybrid,False,,,,2,0.1,100,9.116102579302634,11.011745243852598,8.090103251737524,28.44604146669586,2.215014212813401,-0.35884173001268116,-0.30906901393034997
yield,knn|manual_expanded|k=2|transformed=False,knn,manual_expanded,True,,2,False,,,,9.146955403316886,12.359871686856325,5.21080419755004,25.5,4.48542047183766,-0.7119240336534969,-0.28372415417562413
yield,ridge|manual_core|alpha=30.0,ridge,manual_core,True,30.0,,,,,,9.203829564565773,12.533507079928508,7.312506422711827,32.91715102865457,2.2947406835114865,-0.760361193098763,-0.4209375163668043
yield,knn|manual_expanded|k=2|transformed=True,knn,manual_expanded,True,,2,True,,,,9.233590464374883,12.617167458460033,4.668197746455313,25.56768844993485,5.005956279551601,-0.7839402281045722,-0.1572612958863071
yield,knn|mechanistic_full|k=3|transformed=False,knn,mechanistic_full,False,,3,False,,,,9.258158632820196,12.452358466618636,7.204689776418789,33.996928710383955,4.63099336965584,-0.7376399511582474,-0.29327215321835437
yield,knn|mechanistic_full|k=3|transformed=True,knn,mechanistic_full,False,,3,True,,,,9.259994249815025,12.605854820640578,6.527202775534036,34.25133785725062,5.035820801201426,-0.780742676432755,-0.26305207185627566
yield,ridge|physchem_compact|alpha=3.0,ridge,physchem_compact,False,3.0,,,,,,9.279944543247238,13.74806324025347,4.459495240510755,40.06768114009114,-3.1467850847779792,-1.1180665766861266,0.25068931129906163
yield,xgboost|mechanistic_full|max_depth=1|learning_rate=0.05|n_estimators=100,xgboost,mechanistic_full,False,,,,1,0.05,100,9.280991350401807,11.67676011670678,8.445455416804386,32.15297792438315,2.7575924680732076,-0.5279223415626473,-0.36744871656163836
yield,ridge|interaction_hybrid|alpha=30.0,ridge,interaction_hybrid,False,30.0,,,,,,9.283933272446651,12.79961748818391,5.333284617544393,33.638768989659184,2.322419565904374,-0.8359064468938504,-0.38434151234018105
yield,ridge|mechanistic_full|alpha=30.0,ridge,mechanistic_full,False,30.0,,,,,,9.337620708864723,12.477125504021886,6.980285985391653,32.23324397455765,2.5883663436922815,-0.7445589604460028,-0.3475309356639047
yield,knn|mechanistic_full|k=2|transformed=False,knn,mechanistic_full,False,,2,False,,,,9.342963988870954,12.783001329304803,6.251544342595011,32.13382947160778,4.584440404592662,-0.8311428807417551,-0.2212316976698158
yield,knn|mechanistic_full|k=2|transformed=True,knn,mechanistic_full,False,,2,True,,,,9.351003174517821,12.957144366692011,6.250341204354164,32.217646084291644,4.918810082537819,-0.8813740954539788,-0.24987273904205384
yield,xgboost|mechanistic_full|max_depth=2|learning_rate=0.05|n_estimators=100,xgboost,mechanistic_full,False,,,,2,0.05,100,9.36303743725425,11.752886310166094,7.978818434476963,31.928779087273995,3.2325543600442694,-0.5479097466167719,-0.39389128775345716
yield,xgboost|mechanistic_full|max_depth=2|learning_rate=0.1|n_estimators=100,xgboost,mechanistic_full,False,,,,2,0.1,100,9.457832360258436,11.740913511357602,7.829524154264128,30.739497599727216,3.1690428608997028,-0.5447576065061559,-0.26957686215036086
yield,ridge|steric_hybrid|alpha=30.0,ridge,steric_hybrid,False,30.0,,,,,,9.564641015866993,13.026627644941804,6.679952389246935,36.0197495638558,3.145558380347474,-0.9016061069022998,-0.42548500917744847
yield,ridge|mechanism_hybrid|alpha=0.1,ridge,mechanism_hybrid,False,0.1,,,,,,9.694008395621251,12.911087838942242,5.857215054696653,35.471193816071185,-2.0604560816986197,-0.8680230735524899,0.36916576663902917
yield,xgboost|mechanistic_full|max_depth=1|learning_rate=0.1|n_estimators=100,xgboost,mechanistic_full,False,,,,1,0.1,100,9.756651399441255,12.018182636588232,9.235426768343004,32.06875591750142,2.911596422174488,-0.6185799779059782,-0.346157295601992
yield,ridge|discriminating_2d|alpha=30.0,ridge,discriminating_2d,True,30.0,,,,,,9.774933637420716,12.73446872167317,7.4683874451919365,32.56430245387621,1.724335863436526,-0.8172648512918921,-0.34209485816874025
yield,ridge|manual_expanded|alpha=30.0,ridge,manual_expanded,True,30.0,,,,,,9.806979656756841,13.005801444766918,7.501256521987024,34.47394141422366,2.3800628848114007,-0.8955306170876278,-0.40134303826724704
yield,ridge|qmdesc_hybrid|alpha=30.0,ridge,qmdesc_hybrid,False,30.0,,,,,,9.875189160586299,13.063834532392256,7.960989073619885,34.84024334028312,2.9413006074883867,-0.912484423086229,-0.5000049825362106
yield,ridge|mechanistic_full|alpha=10.0,ridge,mechanistic_full,False,10.0,,,,,,9.946471099197696,13.16583141192762,6.94510233949498,30.15096468608604,2.481892657188397,-0.9424647393192562,-0.11092143499944783
yield,ridge|mechanistic_full|alpha=3.0,ridge,mechanistic_full,False,3.0,,,,,,10.39125069660595,13.8962276354833,9.68631045321488,34.234766621370696,1.85988607311034,-1.1639658565096274,-0.0113325305107795
yield,ridge|manual_core|alpha=10.0,ridge,manual_core,True,10.0,,,,,,10.47591842301311,14.426858098141917,6.474815782686228,35.39603369110661,2.575526437606224,-1.3323841684691327,-0.4260939579719509
yield,ridge|mechanism_hybrid|alpha=0.03,ridge,mechanism_hybrid,False,0.03,,,,,,10.65815925971257,14.649198204388641,6.567110523642704,43.314775685935224,-3.002872640782309,-1.404829411664831,0.3389456852769505
yield,ridge|steric_hybrid|alpha=10.0,ridge,steric_hybrid,False,10.0,,,,,,10.686861601633753,14.483104958210308,8.356407751928735,35.79695483621529,3.251745261925217,-1.3506064345839528,-0.4247981891464922
yield,ridge|interaction_hybrid|alpha=10.0,ridge,interaction_hybrid,False,10.0,,,,,,10.848826312093962,14.815124493594782,6.6757122322456794,37.00349852481541,2.5352470094426325,-1.4596152394112019,-0.365107263286517
yield,ridge|physchem_compact|alpha=1.0,ridge,physchem_compact,False,1.0,,,,,,10.890949640428804,17.402396738875996,4.436382552889647,52.26528074274984,-4.574401874603883,-2.393709745472706,0.25893115167053765
yield,ridge|qmdesc_hybrid|alpha=10.0,ridge,qmdesc_hybrid,False,10.0,,,,,,11.143629963050309,14.492742609584294,8.268463965675636,35.520515532732404,3.345277680203672,-1.3537358550994338,-0.4361307196572717
yield,ridge|manual_expanded|alpha=10.0,ridge,manual_expanded,True,10.0,,,,,,11.413446476370554,15.089152493294568,7.934656078850736,37.72763717323765,2.5179831588028736,-1.5514452875297868,-0.43537555286121493
yield,ridge|physchem_compact|alpha=0.3,ridge,physchem_compact,False,0.3,,,,,,11.570237399476754,19.022367527006637,4.485542001411041,56.17938886386083,-5.250080486840357,-3.0549518473705524,0.24759862115975817
yield,ridge|discriminating_2d|alpha=10.0,ridge,discriminating_2d,True,10.0,,,,,,11.598809928448052,14.847102180247497,8.927961208947274,34.398293616355176,1.4732136243249045,-1.4702446052960667,-0.38777619967119253
yield,ridge|mechanistic_full|alpha=1.0,ridge,mechanistic_full,False,1.0,,,,,,11.733755241766072,15.129474300515998,8.034221910167986,36.58917259024951,1.083998015917881,-1.565099645320974,0.04601694207407433
yield,ridge|physchem_compact|alpha=0.1,ridge,physchem_compact,False,0.1,,,,,,11.779037497063193,19.514551911267993,4.567592405106673,57.15699572812048,-5.478249785270151,-3.2675019849008606,0.26236525182531933
yield,ridge|physchem_compact|alpha=0.03,ridge,physchem_compact,False,0.03,,,,,,11.85672852197509,19.690300106341873,4.567291817855676,57.479628522133986,-5.5651536600676605,-3.3447144213877955,0.26236525182531933
